Date,Party Name,Qty,Rate,Amount,Product,Cost,Profit
2024-05-13,Amman Agencies,3.67,6880.19,25250.3,Toor Dust,6506,1373.28
2024-09-19,Balaji & Co,20.65,6255.35,129172.98,Orid Polish,5975,5789.23
2024-08-02,Sri Traders,5.42,3731.55,20225.0,Moong Dust,3557,946.06
2024-08-23,Vasanth Stores,16.52,4700.58,77653.58,Moong Dhall,4468,3842.22
2024-10-05,Ganesh Suppliers,1.55,8372.88,12977.96,Toor Dhall,7852,807.36
2024-07-04,Ganesh Suppliers,21.82,7104.04,155010.15,Orid Polish,6803,6568.69
2024-08-03,Amman Agencies,2.2,5415.21,11913.46,Orid Dhall,5133,620.86
2024-05-09,Amman Agencies,17.94,5524.13,99102.89,Orid Dhall,5297,4074.71
2024-06-06,Ganesh Suppliers,4.93,6504.61,32067.73,Toor Dust,6624.45,-590.81
2024-08-27,Amman Agencies,4.67,8318.17,38845.85,Toor Dust,7856,2158.33
2024-05-12,Amman Agencies,3.0,8350.61,25051.83,Toor Dust,8020,991.83
2024-11-07,Amman Agencies,22.57,7873.02,177694.06,Toor Dhall,7620,5710.66
2024-10-06,Balaji & Co,2.19,6286.39,13767.19,Orid Dhall,6089,432.28
2024-12-09,Vasanth Stores,5.83,5404.51,31508.29,Orid Dhall,5089,1839.42
2024-12-30,Ganesh Suppliers,20.59,6111.54,125836.61,Orid Dhall,5762,7197.03
2025-01-27,Balaji & Co,3.97,8848.5,35128.54,Toor Dust,8434,1645.56
2024-09-27,Sri Traders,2.67,9044.19,24147.99,Toor Dhall,8576,1250.07
2024-11-19,Sri Traders,1.09,6477.45,7060.42,Orid Dust,6503.7,-28.61
2024-09-15,Amman Agencies,15.7,5640.77,88560.09,Orid Dhall,5391,3921.39
2024-07-18,Balaji & Co,5.85,7048.64,41234.54,Toor Dust,6638,2402.24
2024-06-17,Vasanth Stores,11.02,9294.07,102420.65,Toor Dhall,8896,4386.73
2024-04-27,Sri Traders,14.17,6927.32,98160.12,Orid Polish,6637,4113.83
2024-08-27,Balaji & Co,6.72,8674.87,58295.13,Toor Dust,8348,2196.57
2024-08-29,Amman Agencies,1.12,3686.95,4129.38,Moong Dust,3501,208.26
2025-01-08,Ganesh Suppliers,23.01,5439.24,125156.91,Orid Dhall,5204,5412.87
2024-04-21,Balaji & Co,5.38,7389.01,39752.87,Orid Polish,6939,2421.05
2024-07-16,Ganesh Suppliers,18.92,6737.61,127475.58,Orid Polish,6483,4817.22
2024-04-01,Vasanth Stores,8.81,6548.66,57693.69,Orid Dhall,6211,2974.78
2024-04-27,Sri Traders,0.78,5865.85,4575.36,Orid Dhall,5649,169.14
2024-06-30,Balaji & Co,4.93,3553.77,17520.09,Moong Dust,3369,910.92
2024-04-30,Sri Traders,2.28,3624.95,8264.89,Moong Dust,3490,307.69
2024-07-30,Amman Agencies,12.79,4599.57,58828.5,Moong Dhall,4313,3665.23
2024-10-10,Sri Traders,20.1,8179.21,164402.12,Toor Dhall,7838,6858.32
2024-08-08,Ganesh Suppliers,0.45,3819.98,1718.99,Moong Dust,3699,54.44
2024-08-25,Ganesh Suppliers,3.39,4689.94,15898.9,Moong Dhall,4413,938.83
2024-09-19,Ganesh Suppliers,21.26,5734.79,121921.64,Orid Polish,5463,5778.26
2024-07-03,Vasanth Stores,2.28,8923.07,20344.6,Toor Dust,8437,1108.24
2025-01-04,Amman Agencies,5.4,8243.21,44513.33,Toor Dust,7858,2080.13
2024-07-24,Sri Traders,4.39,6601.79,28981.86,Toor Dust,6217,1689.23
2024-05-04,Amman Agencies,23.85,4292.01,102364.44,Moong Dhall,4105,4460.19
2024-11-01,Vasanth Stores,13.08,3881.23,50766.49,Moong Dhall,3665,2828.29
2024-11-25,Balaji & Co,6.23,3676.73,22906.03,Moong Dust,3460,1350.23
2024-05-14,Sri Traders,3.83,7450.28,28534.57,Toor Dhall,7032,1602.01
2024-04-25,Sri Traders,7.0,3583.87,25087.09,Moong Dust,3469,804.09
2024-04-19,Balaji & Co,7.26,5510.94,40009.42,Orid Dust,5201,2250.16
2024-09-28,Balaji & Co,20.06,3980.27,79844.22,Moong Dhall,3823,3154.84
2024-07-28,Balaji & Co,4.85,6721.95,32601.46,Toor Dust,6398,1571.16
2024-09-05,Vasanth Stores,3.06,6050.43,18514.32,Orid Dust,5788,803.04
2024-04-05,Amman Agencies,2.09,4191.61,8760.46,Moong Dust,4000,400.46
2025-03-22,Ganesh Suppliers,2.72,6300.55,17137.5,Toor Dust,6026,746.78
2024-04-02,Balaji & Co,7.66,8427.5,64554.65,Toor Dust,8134,2248.21
2024-10-26,Ganesh Suppliers,20.28,6687.56,135623.72,Orid Dhall,6275,8366.72
2025-01-14,Amman Agencies,7.54,3809.34,28722.42,Moong Dust,3663,1103.4
2024-05-26,Amman Agencies,15.14,5986.98,90642.88,Orid Polish,5620,5556.08
2024-06-29,Ganesh Suppliers,7.27,8098.55,58876.46,Toor Dust,7686,2999.24
2024-06-15,Vasanth Stores,12.05,5254.42,63315.76,Orid Dhall,5068,2246.36
2025-01-25,Vasanth Stores,21.42,4520.78,96835.11,Moong Dhall,4241,5992.89
2024-10-06,Sri Traders,3.7,3852.3,14253.51,Moong Dust,3660,711.51
2024-10-28,Ganesh Suppliers,22.49,4269.21,96014.53,Moong Dhall,4124,3265.77
2024-07-19,Ganesh Suppliers,11.89,6479.99,77047.08,Orid Polish,6201,3317.19
2024-10-23,Balaji & Co,7.29,6443.77,46975.08,Toor Dust,6241,1478.19
2024-06-22,Balaji & Co,22.38,6770.09,151514.61,Orid Polish,6405,8170.71
2025-03-20,Balaji & Co,17.25,7732.91,133392.7,Toor Dhall,7456,4776.7
2024-04-06,Vasanth Stores,5.07,8879.21,45017.59,Toor Dhall,8310,2885.89
2024-06-28,Sri Traders,7.88,5674.29,44713.41,Orid Dust,5506,1326.13
2024-08-31,Balaji & Co,4.98,6539.04,32564.42,Toor Dust,6337,1006.16
2024-12-30,Vasanth Stores,18.52,6373.87,118044.07,Orid Polish,6091,5238.75
2024-08-26,Ganesh Suppliers,22.03,8211.97,180909.7,Toor Dhall,8195.25,368.34
2024-12-13,Vasanth Stores,1.85,3999.32,7398.74,Moong Dhall,3849,278.09
2024-11-26,Sri Traders,4.34,3457.8,15006.85,Moong Dust,3300,684.85
2024-09-05,Sri Traders,5.58,8158.13,45522.37,Toor Dust,7746,2299.69
2024-11-03,Vasanth Stores,7.29,8486.49,61866.51,Toor Dust,7941,3976.62
2024-06-11,Vasanth Stores,17.14,5374.2,92113.79,Orid Dhall,5193,3105.77
2024-10-29,Vasanth Stores,8.11,8012.64,64982.51,Toor Dhall,7679,2705.82
2024-05-30,Vasanth Stores,4.73,3188.39,15081.08,Moong Dust,3051,649.85
2024-09-30,Ganesh Suppliers,14.31,3749.84,53660.21,Moong Dhall,3719.1,439.89
2024-09-04,Sri Traders,20.81,5861.14,121970.32,Orid Dhall,5682,3727.9
2024-10-02,Balaji & Co,5.18,6136.66,31787.9,Orid Dhall,5821,1635.12
2024-05-02,Vasanth Stores,5.79,6058.78,35080.34,Orid Dust,5813,1423.07
2024-10-29,Ganesh Suppliers,0.19,4129.39,784.58,Moong Dust,3923,39.21
2024-06-10,Amman Agencies,2.72,8218.58,22354.54,Toor Dhall,7912,833.9
2024-11-15,Ganesh Suppliers,3.78,3414.91,12908.36,Moong Dust,3253,612.02
2024-06-02,Ganesh Suppliers,1.59,6860.05,10907.48,Toor Dust,6493,583.61
2024-07-25,Sri Traders,16.35,8843.4,144589.59,Toor Dhall,8269,9391.44
2024-04-06,Vasanth Stores,9.57,8478.56,81139.82,Toor Dhall,8155,3096.47
2024-04-06,Sri Traders,21.53,5698.7,122693.01,Orid Polish,5509,4084.24
2024-07-20,Amman Agencies,4.71,6791.55,31988.2,Toor Dust,6383,1924.27
2024-08-02,Balaji & Co,12.26,6355.37,77916.84,Orid Dhall,6094,3204.4
2024-07-11,Vasanth Stores,2.23,6360.23,14183.31,Toor Dust,6000,803.31
2024-11-20,Amman Agencies,23.87,6095.45,145498.39,Orid Polish,5756,8102.67
2024-06-25,Balaji & Co,0.99,3912.13,3873.01,Moong Dust,3793,117.94
2024-07-29,Amman Agencies,2.41,7464.75,17990.05,Toor Dust,7212,609.13
2024-04-25,Amman Agencies,1.6,6051.72,9682.75,Orid Dhall,5776,441.15
2024-12-26,Ganesh Suppliers,7.25,4114.42,29829.55,Moong Dust,3852,1902.55
2024-08-18,Sri Traders,20.59,8467.28,174341.3,Toor Dhall,7996,9703.66
2024-09-19,Sri Traders,7.65,7604.69,58175.88,Toor Dust,7339,2032.53
2024-08-14,Ganesh Suppliers,3.96,5914.0,23419.44,Orid Polish,5595,1263.24
2024-04-02,Balaji & Co,1.37,4630.35,6343.58,Moong Dhall,4423,284.07
2024-11-28,Vasanth Stores,4.63,7347.99,34021.19,Toor Dhall,7119,1060.22
2024-08-10,Ganesh Suppliers,8.89,8234.34,73203.28,Toor Dhall,7924,2758.92
2024-04-24,Ganesh Suppliers,24.96,5954.0,148611.84,Orid Polish,5663,7263.36
2024-06-21,Vasanth Stores,0.64,5557.12,3556.56,Orid Polish,5256,192.72
2024-04-18,Sri Traders,12.97,5526.66,71680.78,Orid Dhall,5330,2550.68
2025-01-18,Amman Agencies,6.7,6456.78,43260.43,Orid Dhall,6262,1305.03
2024-05-16,Ganesh Suppliers,4.64,3801.98,17641.19,Moong Dust,3665,635.59
2025-01-06,Vasanth Stores,19.43,8076.08,156918.23,Toor Dhall,7650,8278.73
2024-08-29,Sri Traders,6.07,5771.86,35035.19,Orid Dhall,5450,1953.69
2024-06-21,Ganesh Suppliers,3.68,4743.18,17454.9,Moong Dhall,4485,950.1
2024-11-25,Balaji & Co,6.49,5511.66,35770.67,Orid Dust,5161,2275.78
2024-07-11,Balaji & Co,2.06,3826.14,7881.85,Moong Dust,3702,255.73
2024-10-02,Balaji & Co,1.6,5925.05,9480.08,Orid Dust,5548,603.28
2024-04-14,Ganesh Suppliers,3.63,3777.11,13710.91,Moong Dust,3620,570.31
2024-08-21,Vasanth Stores,20.29,5766.4,117000.26,Orid Dhall,5449,6440.05
2024-05-16,Amman Agencies,5.65,3815.49,21557.52,Moong Dhall,3703,635.57
2024-07-04,Balaji & Co,0.18,3565.23,641.74,Moong Dust,3431,24.16
2024-05-27,Ganesh Suppliers,7.43,8785.82,65278.64,Toor Dust,8365,3126.69
2024-10-11,Vasanth Stores,21.44,3895.53,83520.16,Moong Dhall,3698,4235.04
2024-07-26,Amman Agencies,11.26,5317.51,59875.16,Orid Dhall,5002,3552.64
2024-08-07,Sri Traders,5.73,7863.91,45060.2,Toor Dhall,7458,2325.86
2024-04-30,Ganesh Suppliers,5.32,6678.19,35527.97,Orid Polish,6366,1660.85
2024-05-07,Balaji & Co,22.32,5542.01,123697.66,Orid Polish,5472.6,1549.23
2024-11-23,Balaji & Co,8.02,8834.05,70849.08,Toor Dhall,8460,2999.88
2024-11-01,Sri Traders,22.05,6653.87,146717.83,Orid Polish,6319,7383.88
2024-09-02,Ganesh Suppliers,1.1,3986.87,4385.56,Moong Dust,3756,253.96
2024-07-15,Sri Traders,8.92,6819.75,60832.17,Orid Dhall,6410,3654.97
2024-07-26,Amman Agencies,3.91,4010.92,15682.7,Moong Dhall,3814,769.96
2024-08-21,Balaji & Co,7.17,8239.15,59074.71,Toor Dust,8320.2,-581.12
2025-01-15,Ganesh Suppliers,3.69,6720.26,24797.76,Toor Dust,6519,742.65
2024-09-02,Vasanth Stores,16.84,7012.81,118095.72,Orid Polish,6584,7221.16
2024-08-23,Amman Agencies,7.98,6322.2,50451.16,Orid Dust,6125,1573.66
2024-06-16,Amman Agencies,5.69,5459.24,31063.08,Orid Dhall,5275,1048.33
2024-11-06,Ganesh Suppliers,0.21,7187.31,1509.34,Toor Dust,6718,98.56
2024-09-14,Ganesh Suppliers,3.26,5247.78,17107.76,Orid Dhall,5083,537.18
2024-10-18,Sri Traders,3.93,5544.84,21791.22,Orid Polish,5203,1343.43
2024-08-25,Vasanth Stores,16.21,6475.56,104968.83,Orid Polish,6091,6233.72
2024-04-14,Vasanth Stores,1.29,6223.04,8027.72,Orid Dust,5988,303.2
2024-07-13,Ganesh Suppliers,14.45,4623.72,66812.75,Moong Dhall,4447,2553.6
2025-01-24,Amman Agencies,2.36,6554.32,15468.2,Orid Dhall,6127,1008.48
2024-11-18,Sri Traders,12.9,9443.79,121824.89,Toor Dhall,8841,7775.99
2025-01-17,Balaji & Co,8.88,8612.26,76476.87,Toor Dhall,8212,3554.31
2024-07-11,Sri Traders,4.97,8158.63,40548.39,Toor Dust,7629,2632.26
2024-10-12,Amman Agencies,3.66,7707.95,28211.1,Toor Dust,7458,914.82
2024-04-15,Ganesh Suppliers,9.07,4023.92,36496.95,Moong Dhall,3809,1949.32
2024-08-10,Balaji & Co,6.73,5819.03,39162.07,Orid Polish,5525,1978.82
2024-08-17,Balaji & Co,2.06,4169.12,8588.39,Moong Dust,3968,414.31
2024-07-07,Sri Traders,4.48,5920.74,26524.92,Orid Dust,5547,1674.36
2024-08-07,Amman Agencies,22.54,4493.51,101283.72,Moong Dhall,4319,3933.46
2024-08-27,Sri Traders,9.61,8567.32,82331.95,Toor Dhall,8173,3789.42
2024-06-22,Vasanth Stores,18.53,6160.03,114145.36,Orid Polish,5815,6393.41
2024-06-15,Amman Agencies,5.7,5974.67,34055.62,Orid Dhall,5597,2152.72
2024-08-25,Vasanth Stores,9.0,6704.46,60340.14,Orid Dhall,6285,3775.14
2024-05-31,Amman Agencies,6.84,4165.05,28488.94,Moong Dhall,3996,1156.3
2024-09-28,Balaji & Co,2.27,3992.36,9062.66,Moong Dust,3758,532.0
2024-08-12,Balaji & Co,9.25,6688.6,61869.55,Orid Dhall,6339,3233.8
2024-08-26,Sri Traders,2.42,8663.89,20966.61,Toor Dust,8138,1272.65
2024-08-01,Balaji & Co,5.13,8107.87,41593.37,Toor Dust,7794,1610.15
2024-05-26,Amman Agencies,6.84,3692.04,25253.55,Moong Dust,3478,1464.03
2024-06-04,Balaji & Co,14.73,7769.45,114444.0,Toor Dhall,7274,7297.98
2025-01-07,Amman Agencies,6.26,3427.49,21456.09,Moong Dust,3270,985.89
2024-08-29,Sri Traders,3.03,5864.76,17770.22,Orid Dust,5575,877.97
2024-08-24,Ganesh Suppliers,0.71,5600.31,3976.22,Orid Dust,5273,232.39
2024-07-24,Sri Traders,0.96,6247.44,5997.54,Toor Dust,6019,219.3
2024-04-25,Amman Agencies,5.03,8042.81,40455.33,Toor Dhall,7548,2488.89
2025-01-17,Amman Agencies,2.25,6179.04,13902.84,Orid Dhall,5776,906.84
2024-07-15,Balaji & Co,4.73,6001.82,28388.61,Orid Dust,5657,1631.0
2024-09-02,Balaji & Co,5.01,3728.72,18680.89,Moong Dust,3516,1065.73
2024-12-19,Vasanth Stores,15.08,5889.18,88808.83,Orid Dhall,5544,5205.31
2024-08-15,Ganesh Suppliers,7.11,3620.48,25741.61,Moong Dust,3463,1119.68
2025-03-03,Ganesh Suppliers,21.59,6545.83,141324.47,Orid Polish,6156,8416.43
2024-09-29,Vasanth Stores,11.21,5375.28,60256.89,Orid Dhall,5053,3612.76
2024-04-28,Vasanth Stores,18.97,5410.81,102643.07,Orid Dhall,5067,6522.08
2024-10-15,Ganesh Suppliers,4.19,5363.59,22473.44,Orid Dust,5141,932.65
2024-05-23,Ganesh Suppliers,6.95,4124.74,28666.94,Moong Dhall,3977,1026.79
2024-10-09,Vasanth Stores,21.13,6642.47,140355.39,Orid Polish,6436,4362.71
2024-07-28,Vasanth Stores,16.5,6544.9,107990.85,Orid Dhall,6345,3298.35
2024-07-22,Balaji & Co,11.57,6879.83,79599.63,Orid Dhall,6475,4683.88
2024-09-26,Amman Agencies,4.35,4456.62,19386.3,Moong Dhall,4326,568.2
2024-06-03,Sri Traders,17.13,6440.09,110318.74,Orid Polish,6056,6579.46
2025-02-17,Sri Traders,5.51,6661.28,36703.65,Toor Dust,6416,1351.49
2024-05-20,Balaji & Co,1.5,9039.18,13558.77,Toor Dust,8464,862.77
2024-09-25,Sri Traders,13.56,8004.83,108545.49,Toor Dhall,7502,6818.37
2024-11-15,Balaji & Co,4.47,7203.96,32201.7,Orid Polish,6817,1729.71
2024-05-12,Amman Agencies,20.45,7825.5,160031.48,Toor Dhall,7568,5265.88
2024-05-31,Balaji & Co,23.17,4447.81,103055.76,Moong Dhall,4207,5579.57
2024-11-29,Balaji & Co,7.62,6598.2,50278.28,Orid Dust,6171,3255.26
2024-06-23,Amman Agencies,1.96,3181.03,6234.82,Moong Dust,3085,188.22
2024-08-16,Ganesh Suppliers,7.85,8734.66,68567.08,Toor Dust,8443,2289.53
2024-04-29,Vasanth Stores,6.56,7124.62,46737.51,Toor Dust,6890,1539.11
2024-08-01,Balaji & Co,6.52,7105.23,46326.1,Toor Dust,6733,2426.94
2024-08-18,Balaji & Co,6.63,7224.97,47901.55,Toor Dust,7001,1484.92
2024-09-12,Vasanth Stores,3.77,8650.17,32611.14,Toor Dust,8170,1810.24
2024-05-14,Vasanth Stores,0.99,6505.67,6440.61,Orid Dust,6432.3,72.63
2024-05-11,Ganesh Suppliers,24.9,4013.83,99944.37,Moong Dhall,3771,6046.47
2024-09-08,Sri Traders,2.79,4158.25,11601.52,Moong Dust,3975,511.27
2024-06-13,Vasanth Stores,24.09,3737.02,90024.81,Moong Dhall,3589,3565.8
2024-07-27,Ganesh Suppliers,22.07,6653.18,146835.68,Orid Dhall,6320,7353.28
2024-06-19,Ganesh Suppliers,21.29,4097.62,87238.33,Moong Dhall,3947,3206.7
2024-04-24,Balaji & Co,7.9,4206.06,33227.87,Moong Dhall,4059,1161.77
2024-04-07,Sri Traders,2.72,3823.51,10399.95,Moong Dust,3693,354.99
2024-09-10,Sri Traders,4.56,7457.56,34006.47,Toor Dust,6993,2118.39
2024-05-14,Vasanth Stores,18.37,7057.61,129648.3,Orid Polish,6718,6238.64
2024-12-19,Ganesh Suppliers,17.87,6606.46,118057.44,Orid Dhall,6284,5762.36
2024-09-20,Ganesh Suppliers,16.07,5622.72,90357.11,Orid Polish,5411,3402.34
2024-09-19,Ganesh Suppliers,23.33,4769.81,111279.67,Moong Dhall,4711.35,1363.87
2024-11-26,Amman Agencies,1.39,8322.33,11568.04,Toor Dust,7869,630.13
2024-07-01,Ganesh Suppliers,7.51,7755.42,58243.2,Toor Dhall,7443,2346.27
2024-06-02,Amman Agencies,7.68,7372.53,56621.03,Toor Dust,6964,3137.51
2024-07-03,Ganesh Suppliers,7.53,6311.62,47526.5,Orid Dhall,6058,1909.76
2025-01-15,Ganesh Suppliers,16.71,5831.92,97451.38,Orid Dhall,5551,4694.17
2024-05-23,Amman Agencies,10.89,7022.08,76470.45,Orid Polish,7061.25,-426.56
2024-07-23,Ganesh Suppliers,10.88,6410.7,69748.42,Orid Dhall,6014,4316.1
2024-05-21,Ganesh Suppliers,6.4,6133.52,39254.53,Orid Dust,5864,1724.93
2024-11-26,Balaji & Co,6.26,7967.55,49876.86,Toor Dust,7493,2970.68
2024-11-07,Vasanth Stores,8.04,6375.49,51258.94,Orid Polish,6063,2512.42
2024-09-12,Amman Agencies,10.7,7540.19,80680.03,Toor Dhall,7055,5191.53
2024-05-09,Ganesh Suppliers,24.71,4480.27,110707.47,Moong Dhall,4339,3490.78
2024-06-14,Vasanth Stores,24.17,5892.39,142419.07,Orid Dhall,5593,7236.26
2024-08-28,Vasanth Stores,23.01,6403.3,147339.93,Orid Polish,6131,6265.62
2024-11-19,Ganesh Suppliers,2.1,8315.7,17462.97,Toor Dust,7917,837.27
2024-10-27,Ganesh Suppliers,1.53,3621.48,5540.86,Moong Dust,3515,162.91
2024-11-12,Vasanth Stores,18.19,3754.74,68298.72,Moong Dhall,3592,2960.24
2024-05-14,Vasanth Stores,18.59,8028.54,149250.56,Toor Dhall,8048.25,-366.41
2025-02-08,Balaji & Co,4.52,6715.93,30356.0,Toor Dust,6321,1785.08
2024-04-04,Ganesh Suppliers,5.52,6772.78,37385.75,Toor Dust,6499,1511.27
2024-11-30,Ganesh Suppliers,9.05,7926.41,71734.01,Toor Dhall,7614,2827.31
2024-04-18,Vasanth Stores,4.61,5935.95,27364.73,Orid Dust,5571,1682.42
2024-10-12,Balaji & Co,7.17,3882.55,27837.88,Moong Dhall,3630,1810.78
2024-07-18,Balaji & Co,0.21,5437.09,1141.79,Orid Dust,5205,48.74
2024-07-09,Sri Traders,0.87,6304.08,5484.55,Orid Dust,5976,285.43
2024-10-10,Ganesh Suppliers,7.35,4135.1,30392.99,Moong Dust,3890,1801.49
2024-04-02,Sri Traders,1.3,5420.86,7047.12,Orid Dhall,5089,431.42
2024-10-18,Balaji & Co,22.77,7181.23,163516.61,Orid Polish,6785,9022.16
2024-10-11,Sri Traders,0.97,6383.92,6192.4,Orid Polish,5969,402.47
2024-05-29,Amman Agencies,24.13,6260.03,151054.52,Orid Polish,5976,6853.64
2024-07-17,Balaji & Co,2.96,5881.55,17409.39,Orid Dust,5909.4,-82.43
2024-06-29,Sri Traders,10.73,7863.07,84370.74,Toor Dhall,7616,2651.06
2024-05-31,Amman Agencies,5.85,3632.53,21250.3,Moong Dust,3441,1120.45
2024-05-29,Vasanth Stores,17.96,6612.26,118756.19,Orid Dhall,6316,5320.83
2024-10-20,Vasanth Stores,24.62,4361.61,107382.84,Moong Dhall,4222,3437.2
2025-01-11,Balaji & Co,5.35,4085.61,21858.01,Moong Dust,3844,1292.61
2024-09-23,Sri Traders,3.16,6360.12,20097.98,Orid Dhall,6124,746.14
2024-12-21,Amman Agencies,2.85,6475.62,18455.52,Orid Dust,6166,882.42
2024-09-30,Ganesh Suppliers,18.06,8352.42,150844.71,Toor Dhall,7969,6924.57
2024-08-26,Vasanth Stores,1.42,7804.88,11082.93,Toor Dhall,7432,529.49
2024-06-20,Balaji & Co,6.55,6594.52,43194.11,Toor Dust,6164,2819.91
2024-08-27,Balaji & Co,0.26,4113.83,1069.6,Moong Dust,3959,40.26
2024-07-23,Amman Agencies,17.77,7454.91,132473.75,Orid Polish,6984,8368.07
2024-04-14,Ganesh Suppliers,7.71,6996.87,53945.87,Toor Dust,6728,2072.99
2024-11-25,Amman Agencies,4.01,7282.77,29203.91,Toor Dhall,7030,1013.61
2024-10-09,Sri Traders,5.56,7545.95,41955.48,Toor Dhall,7205,1895.68
2024-04-23,Balaji & Co,3.49,5767.07,20127.07,Orid Dhall,5465,1054.22
2024-11-08,Amman Agencies,24.26,5642.67,136891.17,Orid Dhall,5286,8652.81
2024-08-01,Balaji & Co,7.18,5664.76,40672.98,Orid Dhall,5367,2137.92
2025-01-18,Ganesh Suppliers,19.33,3670.1,70943.03,Moong Dhall,3509,3114.06
2024-04-12,Amman Agencies,7.56,3773.81,28530.0,Moong Dust,3649,943.56
2024-12-20,Vasanth Stores,11.98,6314.37,75646.15,Orid Dhall,6002,3742.19
2024-05-18,Vasanth Stores,6.2,3902.89,24197.92,Moong Dhall,3751,941.72
2024-06-08,Sri Traders,2.89,7698.12,22247.57,Toor Dust,7295,1165.02
2024-06-09,Vasanth Stores,24.38,3964.49,96654.27,Moong Dhall,3956.4,197.24
2024-10-14,Sri Traders,24.65,4012.77,98914.78,Moong Dhall,3857,3839.73
2024-04-18,Sri Traders,4.57,5464.44,24972.49,Orid Dust,5204,1190.21
2024-11-15,Amman Agencies,21.31,6462.73,137720.78,Orid Dhall,6169,6259.39
2025-02-10,Sri Traders,12.28,8667.34,106434.94,Toor Dhall,8305,4449.54
2024-04-22,Ganesh Suppliers,13.39,5941.38,79555.08,Orid Polish,5594,4651.42
2025-01-30,Ganesh Suppliers,2.17,6439.12,13972.89,Orid Dhall,6085,768.44
2024-09-22,Balaji & Co,2.3,4525.88,10409.52,Moong Dhall,4354,395.32
2024-05-08,Vasanth Stores,1.27,3446.47,4377.02,Moong Dust,3224,282.54
2024-07-19,Vasanth Stores,2.98,8396.22,25020.74,Toor Dust,7911,1445.96
2024-07-15,Ganesh Suppliers,6.7,5204.5,34870.15,Orid Dust,5049,1041.85
2024-07-01,Balaji & Co,18.7,6217.22,116262.01,Orid Dhall,6008,3912.41
2024-04-03,Amman Agencies,6.52,4228.67,27570.93,Moong Dhall,4015,1393.13
2024-06-07,Vasanth Stores,6.87,5159.48,35445.63,Orid Dust,4965,1336.08
2024-09-10,Amman Agencies,4.93,6985.21,34437.09,Toor Dust,6744,1189.17
2024-11-20,Sri Traders,21.6,5611.89,121216.82,Orid Polish,5351,5635.22
2024-11-17,Sri Traders,15.38,7242.02,111382.27,Orid Polish,6892,5383.31
2024-11-13,Vasanth Stores,18.79,3772.77,70890.35,Moong Dhall,3642,2457.17
2024-04-13,Ganesh Suppliers,5.3,6036.25,31992.12,Orid Dust,5752,1506.52
2024-07-13,Balaji & Co,3.51,7848.11,27546.87,Toor Dust,7396,1586.91
2024-06-25,Balaji & Co,15.94,5671.57,90404.83,Orid Dhall,5329,5460.57
2024-04-16,Balaji & Co,10.88,7144.08,77727.59,Orid Polish,6879,2884.07
2024-06-05,Amman Agencies,2.09,5326.53,11132.45,Orid Dust,4985,713.8
2024-08-13,Amman Agencies,16.75,9282.19,155476.68,Toor Dhall,8766,8646.18
2025-01-03,Sri Traders,16.66,5526.01,92063.33,Orid Dhall,5274,4198.49
2024-08-28,Vasanth Stores,24.59,6154.79,151346.29,Orid Dhall,5889,6535.78
2024-06-06,Sri Traders,12.11,9338.29,113086.69,Toor Dhall,8902,5283.47
2024-10-29,Amman Agencies,23.93,5915.47,141557.2,Orid Polish,5594,7692.78
2024-12-21,Sri Traders,9.53,6457.86,61543.41,Orid Polish,6484.8,-256.73
2024-10-18,Balaji & Co,8.79,3798.39,33387.85,Moong Dhall,3866.1,-595.17
2024-10-05,Ganesh Suppliers,6.95,5081.94,35319.48,Orid Dust,4892,1320.08
2024-08-17,Ganesh Suppliers,5.42,5864.46,31785.37,Orid Dust,5595,1460.47
2024-06-02,Vasanth Stores,4.17,6521.07,27192.86,Toor Dust,6236,1188.74
2024-12-28,Ganesh Suppliers,7.62,3824.39,29141.85,Moong Dust,3639,1412.67
2024-10-28,Amman Agencies,17.8,4591.44,81727.63,Moong Dhall,4436,2766.83
2024-09-11,Balaji & Co,23.16,8479.69,196389.62,Toor Dhall,8197,6547.1
2024-09-24,Amman Agencies,8.69,7999.55,69516.09,Toor Dhall,7517,4193.36
2024-05-23,Ganesh Suppliers,6.48,7236.96,46895.5,Toor Dust,7338.45,-657.66
2024-06-29,Vasanth Stores,1.77,4300.02,7611.04,Moong Dhall,4022,492.1
2024-05-30,Amman Agencies,7.38,6206.54,45804.27,Orid Dust,5802,2985.51
2025-01-28,Balaji & Co,24.56,6682.15,164113.6,Orid Polish,6355,8034.8
2024-04-27,Balaji & Co,4.44,8019.9,35608.36,Toor Dust,7711,1371.52
2024-09-15,Sri Traders,2.47,6461.15,15959.04,Orid Dust,6072,961.2
2024-09-09,Amman Agencies,5.13,7114.77,36498.77,Toor Dust,6662,2322.71
2024-09-16,Sri Traders,7.34,8781.1,64453.27,Toor Dust,8637.3,1055.49
2024-09-03,Vasanth Stores,7.3,3435.43,25078.64,Moong Dust,3275,1171.14
2024-10-05,Balaji & Co,4.9,7176.8,35166.32,Orid Polish,6807,1812.02
2024-09-20,Balaji & Co,18.02,6737.11,121402.72,Orid Dhall,6334,7264.04
2024-07-21,Sri Traders,7.27,8393.76,61022.64,Toor Dhall,8117,2012.05
2024-10-27,Amman Agencies,1.78,6143.27,10935.02,Orid Dust,5881,466.84
2024-06-08,Amman Agencies,7.06,7761.57,54796.68,Toor Dust,7296,3286.92
2024-08-05,Amman Agencies,1.42,6164.91,8754.17,Orid Dust,5961,289.55
