Date,Party Name,Amount,Expense Type,Product
2025-03-27,Sri Traders,20701.1,Maintenance,Orid Dhall
2024-04-19,Sri Traders,55363.13,Transport,Toor Dust
2024-08-25,Ganesh Suppliers,100000,Packing,Toor Dust
2024-08-10,Vasanth Stores,53746.86,Transport,Moong Dust
2024-04-11,Ganesh Suppliers,44479.68,Maintenance,Orid Polish
2025-01-30,Vasanth Stores,7615.91,Transport,Moong Dhall
2024-09-29,Balaji & Co,46713.11,Transport,Moong Dust
2024-04-13,Vasanth Stores,36970.31,Packing,Orid Polish
2024-08-15,Sri Traders,59969.9,Packing,Moong Dhall
2024-06-08,Sri Traders,32629.82,Transport,Moong Dust
2024-11-09,Sri Traders,25069.97,Packing,Orid Dhall
2024-10-28,Vasanth Stores,45613.29,Packing,Toor Dhall
2024-08-06,Vasanth Stores,99626.57,Packing,Toor Dhall
2024-06-24,Sri Traders,63751.89,Packing,Orid Polish
2025-03-18,Sri Traders,24375.22,Office Supplies,Toor Dust
2025-03-04,Amman Agencies,35343.37,Packing,Toor Dust
2024-10-08,Vasanth Stores,23793.85,Salary,Moong Dust
2024-09-17,Sri Traders,100000,Transport,Toor Dust
2025-02-16,Ganesh Suppliers,32296.62,Transport,Toor Dust
2024-05-12,Sri Traders,27322.4,Transport,Moong Dust
2024-08-16,Ganesh Suppliers,60172.83,Packing,Moong Dust
2024-07-02,Sri Traders,59778.43,Transport,Orid Dhall
2024-07-16,Ganesh Suppliers,64724.67,Transport,Orid Polish
2024-10-30,Amman Agencies,43750.97,Transport,Toor Dhall
2025-02-23,Vasanth Stores,15390.9,Packing,Moong Dust
2024-09-17,Amman Agencies,74608.66,Transport,Orid Polish
2024-10-12,Vasanth Stores,20816.66,Salary,Moong Dust
2024-07-29,Balaji & Co,87195.2,Salary,Toor Dhall
2024-09-08,Amman Agencies,84819.93,Packing,Toor Dust
2024-08-31,Balaji & Co,93426.46,Transport,Orid Polish
2024-07-21,Ganesh Suppliers,66260.03,Transport,Orid Polish
2024-06-11,Vasanth Stores,56117.26,Packing,Orid Dhall
2024-05-08,Sri Traders,44521.46,Packing,Orid Dhall
2024-07-11,Ganesh Suppliers,62212.09,Transport,Orid Polish
2024-06-06,Ganesh Suppliers,51925.16,Transport,Orid Dust
2024-06-22,Ganesh Suppliers,36865.31,Office Supplies,Moong Dust
2024-11-28,Amman Agencies,24148.42,Packing,Orid Dhall
2024-06-21,Balaji & Co,52533.08,Salary,Orid Polish
2024-06-22,Balaji & Co,40065.07,Office Supplies,Moong Dhall
2024-09-18,Balaji & Co,43668.42,Packing,Moong Dhall
2024-09-29,Vasanth Stores,44900.74,Packing,Moong Dhall
2024-08-17,Vasanth Stores,57043.53,Transport,Moong Dhall
2024-11-12,Vasanth Stores,18916.13,Transport,Moong Dhall
2024-09-27,Vasanth Stores,76750.41,Transport,Toor Dust
2024-04-18,Sri Traders,28727.23,Maintenance,Moong Dhall
2024-08-07,Sri Traders,71611.98,Packing,Orid Dhall
2024-06-05,Vasanth Stores,56500.74,Maintenance,Toor Dust
2024-11-17,Amman Agencies,32786.68,Transport,Toor Dhall
2024-09-13,Sri Traders,100000,Maintenance,Toor Dhall
2024-05-10,Balaji & Co,55490.48,Salary,Toor Dust
2024-05-21,Ganesh Suppliers,55295.91,Packing,Toor Dust
2024-11-10,Amman Agencies,21350.92,Office Supplies,Orid Dust
2024-08-12,Ganesh Suppliers,50878.54,Packing,Moong Dhall
2024-08-31,Sri Traders,48552.83,Packing,Moong Dust
2024-05-11,Ganesh Suppliers,27511.05,Transport,Moong Dust
2024-08-08,Amman Agencies,84332.25,Maintenance,Orid Dust
2024-07-23,Vasanth Stores,40217.08,Transport,Moong Dhall
2024-07-02,Vasanth Stores,60547.07,Packing,Orid Dhall
2025-02-08,Ganesh Suppliers,34851.89,Packing,Toor Dhall
2024-04-11,Balaji & Co,22027.59,Transport,Moong Dust
2024-04-21,Balaji & Co,66058.09,Transport,Toor Dhall
2024-08-28,Vasanth Stores,100000,Transport,Orid Polish
2024-07-18,Vasanth Stores,59794.64,Packing,Orid Polish
2024-09-04,Balaji & Co,59578.66,Maintenance,Orid Dust
2024-08-27,Vasanth Stores,100000,Transport,Toor Dhall
2024-07-19,Balaji & Co,37253.51,Transport,Moong Dust
2024-09-21,Amman Agencies,66317.67,Transport,Orid Dust
2024-04-08,Sri Traders,44514.86,Packing,Orid Dust
2024-08-28,Balaji & Co,99819.45,Office Supplies,Toor Dust
2025-03-19,Balaji & Co,22011.69,Packing,Orid Dhall
2024-08-16,Ganesh Suppliers,100000,Transport,Toor Dhall
2024-08-21,Balaji & Co,85328.48,Salary,Orid Polish
2024-06-10,Ganesh Suppliers,31006.22,Transport,Moong Dust
2024-08-07,Ganesh Suppliers,83120.58,Transport,Orid Dust
2024-10-08,Balaji & Co,34053.16,Salary,Orid Dust
2024-09-13,Sri Traders,54159.97,Packing,Moong Dhall
2024-11-22,Ganesh Suppliers,20444.97,Packing,Orid Dust
2024-08-21,Sri Traders,100000,Transport,Toor Dhall
2024-11-24,Sri Traders,23338.88,Maintenance,Orid Polish
2024-04-17,Amman Agencies,56526.26,Packing,Toor Dhall
2024-07-10,Balaji & Co,40287.76,Packing,Moong Dust
2024-09-15,Sri Traders,84616.23,Transport,Orid Polish
2024-09-14,Ganesh Suppliers,53731.88,Packing,Moong Dhall
2024-07-24,Balaji & Co,42470.87,Office Supplies,Moong Dust
2024-07-08,Ganesh Suppliers,64187.68,Packing,Orid Polish
2025-02-07,Amman Agencies,26472.83,Packing,Orid Dhall
2024-08-11,Sri Traders,47672.68,Transport,Moong Dhall
2024-10-14,Amman Agencies,29712.47,Packing,Moong Dhall
2024-04-13,Vasanth Stores,39292.52,Maintenance,Orid Dust
2024-08-31,Amman Agencies,86731.81,Transport,Orid Dhall
2024-08-22,Vasanth Stores,100000,Transport,Toor Dhall
2024-08-01,Ganesh Suppliers,85187.02,Transport,Orid Polish
2024-05-10,Vasanth Stores,49192.09,Packing,Orid Dhall
2024-07-28,Amman Agencies,62647.53,Transport,Orid Polish
2025-01-28,Balaji & Co,12441.74,Packing,Orid Dust
2024-07-15,Amman Agencies,40206.37,Office Supplies,Moong Dhall
2024-10-21,Vasanth Stores,38420.66,Packing,Orid Polish
2024-04-11,Amman Agencies,28889.29,Transport,Moong Dust
2024-09-15,Amman Agencies,44829.89,Packing,Moong Dust
2024-08-26,Vasanth Stores,100000,Transport,Toor Dhall
2024-04-17,Vasanth Stores,41305.73,Transport,Orid Dhall
2024-05-25,Ganesh Suppliers,36571.82,Packing,Moong Dhall
2024-11-06,Amman Agencies,26138.1,Maintenance,Toor Dust
2024-08-16,Balaji & Co,100000,Packing,Toor Dust
2024-05-29,Ganesh Suppliers,26863.38,Maintenance,Moong Dust
2024-04-20,Amman Agencies,65849.96,Packing,Toor Dhall
2024-08-10,Balaji & Co,93916.78,Packing,Orid Dhall
2024-05-04,Ganesh Suppliers,49611.41,Transport,Orid Dhall
2024-07-28,Ganesh Suppliers,63811.47,Transport,Orid Dhall
2024-07-06,Amman Agencies,39841.51,Transport,Moong Dhall
2024-10-07,Sri Traders,41501.17,Maintenance,Toor Dust
2024-06-13,Balaji & Co,69951.94,Office Supplies,Toor Dust
2025-03-02,Vasanth Stores,16615.76,Transport,Moong Dhall
2024-06-26,Vasanth Stores,58969.22,Transport,Orid Polish
2024-07-19,Vasanth Stores,63807.39,Transport,Orid Dhall
2024-04-29,Balaji & Co,25990.56,Transport,Moong Dust
2024-07-30,Amman Agencies,36379.48,Transport,Moong Dust
2025-01-12,Sri Traders,16462.97,Packing,Toor Dust
2024-07-12,Amman Agencies,59305.17,Transport,Orid Dhall
2024-06-25,Sri Traders,51862.82,Packing,Orid Dhall
2024-06-12,Balaji & Co,54194.06,Transport,Orid Dust
2024-08-27,Sri Traders,99406.73,Salary,Toor Dust
2024-06-29,Balaji & Co,70752.4,Packing,Toor Dhall
2024-08-21,Sri Traders,96195.15,Transport,Toor Dust
2025-02-06,Ganesh Suppliers,31901.01,Transport,Toor Dhall
2024-10-28,Amman Agencies,41681.19,Transport,Orid Dhall
2024-10-26,Vasanth Stores,36859.05,Transport,Orid Dust
2024-10-16,Amman Agencies,41596.39,Transport,Toor Dust
2024-06-26,Vasanth Stores,35965.3,Salary,Moong Dhall
2024-08-07,Vasanth Stores,80990.34,Packing,Orid Dust
2024-06-09,Balaji & Co,60062.03,Office Supplies,Orid Dhall
2024-08-02,Vasanth Stores,46677.58,Office Supplies,Moong Dust
2024-10-04,Balaji & Co,35339.91,Transport,Orid Dust
2024-09-04,Amman Agencies,77856.0,Maintenance,Orid Dhall
2025-03-17,Vasanth Stores,24772.08,Salary,Orid Polish
2025-02-22,Vasanth Stores,18150.98,Packing,Moong Dhall
2024-04-12,Ganesh Suppliers,41804.59,Packing,Orid Dust
2024-05-16,Vasanth Stores,45208.51,Transport,Orid Polish
2024-10-19,Sri Traders,35179.44,Transport,Orid Dust
2024-09-15,Sri Traders,49200.64,Transport,Moong Dhall
2024-07-16,Amman Agencies,93493.12,Transport,Toor Dhall
2024-12-21,Ganesh Suppliers,22621.82,Transport,Toor Dust
2024-07-02,Amman Agencies,43513.13,Packing,Moong Dhall
2024-08-09,Vasanth Stores,71079.23,Transport,Orid Polish
2024-09-10,Amman Agencies,77336.16,Maintenance,Orid Polish
2024-08-04,Balaji & Co,91211.26,Packing,Orid Dhall
2025-02-25,Vasanth Stores,33244.43,Maintenance,Toor Dhall
2024-05-14,Sri Traders,30353.99,Packing,Moong Dhall
2024-10-05,Ganesh Suppliers,24563.69,Transport,Moong Dhall
2024-07-21,Vasanth Stores,85789.39,Packing,Toor Dust
2024-05-19,Amman Agencies,36361.08,Transport,Moong Dhall
2024-08-26,Sri Traders,90678.05,Packing,Toor Dust
2024-04-15,Sri Traders,29295.55,Transport,Moong Dhall
2024-12-07,Ganesh Suppliers,17144.16,Transport,Toor Dust
2025-03-31,Ganesh Suppliers,24991.29,Transport,Orid Dhall
2024-09-25,Sri Traders,100000,Transport,Toor Dhall
2025-02-12,Amman Agencies,37951.19,Salary,Toor Dust
2024-06-09,Balaji & Co,58996.05,Maintenance,Toor Dust
2024-09-27,Ganesh Suppliers,51189.23,Salary,Moong Dust
2024-04-08,Amman Agencies,42087.58,Packing,Orid Dust
2024-07-17,Sri Traders,72465.2,Packing,Toor Dust
2024-06-14,Vasanth Stores,76957.92,Transport,Toor Dhall
2024-05-28,Sri Traders,27294.01,Packing,Moong Dust
2024-05-25,Ganesh Suppliers,31263.28,Transport,Moong Dhall
2025-02-27,Sri Traders,16201.42,Transport,Moong Dhall
2024-07-24,Ganesh Suppliers,55607.96,Transport,Orid Dhall
2024-06-22,Vasanth Stores,82564.11,Maintenance,Toor Dhall
2024-08-05,Ganesh Suppliers,94633.63,Salary,Toor Dhall
2024-06-14,Amman Agencies,67763.71,Transport,Toor Dust
2024-06-04,Amman Agencies,44996.18,Packing,Orid Dust
2024-09-27,Vasanth Stores,100000,Salary,Toor Dust
2024-04-13,Amman Agencies,44445.55,Transport,Orid Dhall
2024-05-10,Amman Agencies,61834.68,Transport,Toor Dust
2024-09-19,Sri Traders,80439.5,Maintenance,Orid Polish
2024-10-22,Vasanth Stores,24840.47,Packing,Moong Dhall
2024-09-22,Balaji & Co,100000,Office Supplies,Toor Dhall
2024-09-24,Ganesh Suppliers,77960.31,Maintenance,Orid Polish
2025-01-20,Amman Agencies,13952.22,Packing,Toor Dust
2024-12-21,Sri Traders,20815.25,Packing,Toor Dust
2024-11-01,Amman Agencies,32122.91,Transport,Toor Dust
2024-08-31,Amman Agencies,82861.87,Maintenance,Orid Dhall
2024-08-18,Ganesh Suppliers,82455.28,Packing,Orid Dhall
2024-04-20,Vasanth Stores,57450.12,Packing,Toor Dhall
2024-09-27,Ganesh Suppliers,74693.42,Transport,Orid Dust
2025-03-29,Sri Traders,30404.55,Packing,Toor Dust
2024-08-19,Ganesh Suppliers,73410.38,Packing,Orid Dust
2025-02-17,Sri Traders,13892.94,Transport,Moong Dust
2025-02-24,Sri Traders,17797.65,Packing,Moong Dust
2024-11-12,Vasanth Stores,22392.16,Transport,Orid Dhall
2024-06-03,Vasanth Stores,49868.11,Transport,Orid Dust
2024-08-14,Ganesh Suppliers,98532.32,Packing,Toor Dust
2024-04-02,Sri Traders,43466.31,Transport,Toor Dust
2024-11-13,Amman Agencies,26766.87,Maintenance,Toor Dust
2024-09-15,Balaji & Co,100000,Transport,Toor Dhall
2024-05-05,Sri Traders,56042.18,Maintenance,Toor Dhall
2025-01-07,Balaji & Co,9321.54,Transport,Moong Dhall
2024-05-31,Sri Traders,44838.83,Salary,Orid Dust
2024-04-15,Ganesh Suppliers,61277.53,Transport,Toor Dust
2024-09-08,Balaji & Co,58920.22,Office Supplies,Orid Dhall
2025-01-08,Vasanth Stores,13821.84,Packing,Orid Dust
2024-12-08,Vasanth Stores,15352.6,Maintenance,Orid Dhall
2024-07-07,Amman Agencies,65313.7,Packing,Orid Polish
2024-06-18,Sri Traders,59152.66,Office Supplies,Orid Dhall
2024-08-11,Vasanth Stores,55549.12,Transport,Moong Dust
2024-08-14,Sri Traders,81153.59,Transport,Orid Dust
2024-06-26,Sri Traders,37795.91,Packing,Moong Dhall
2025-01-19,Vasanth Stores,8398.32,Packing,Moong Dhall
2024-05-13,Ganesh Suppliers,47250.28,Transport,Orid Polish
2024-07-01,Sri Traders,39911.96,Transport,Moong Dust
2024-04-28,Amman Agencies,47964.05,Office Supplies,Orid Dhall
2024-08-05,Vasanth Stores,65452.66,Transport,Orid Dust
2025-02-11,Vasanth Stores,19356.29,Packing,Moong Dhall
2025-01-31,Amman Agencies,14471.59,Packing,Toor Dhall
2024-08-07,Sri Traders,74965.29,Transport,Orid Polish
2024-04-28,Sri Traders,36344.35,Maintenance,Orid Dhall
2024-06-19,Amman Agencies,39984.86,Salary,Moong Dust
2024-10-08,Ganesh Suppliers,23238.6,Transport,Moong Dust
2024-05-15,Sri Traders,55309.49,Office Supplies,Toor Dhall
2024-07-03,Sri Traders,66802.89,Packing,Orid Polish
2024-05-22,Ganesh Suppliers,53001.77,Transport,Toor Dust
2024-08-29,Vasanth Stores,95062.79,Salary,Orid Dhall
2024-08-23,Vasanth Stores,84994.37,Transport,Orid Polish
2025-02-07,Balaji & Co,33200.3,Packing,Toor Dhall
2024-07-14,Balaji & Co,59394.17,Transport,Orid Dhall
2024-07-27,Amman Agencies,32210.52,Salary,Moong Dust
2024-12-13,Sri Traders,21923.82,Transport,Toor Dhall
2024-06-16,Balaji & Co,36057.87,Transport,Moong Dust
2024-04-09,Vasanth Stores,65738.78,Transport,Toor Dhall
2024-04-04,Ganesh Suppliers,36115.04,Transport,Orid Dust
2025-02-05,Ganesh Suppliers,40359.99,Transport,Toor Dhall
2024-09-04,Amman Agencies,46233.37,Transport,Moong Dust
2024-07-18,Balaji & Co,76895.77,Salary,Toor Dhall
2024-07-15,Ganesh Suppliers,64626.7,Transport,Orid Polish
2024-07-21,Sri Traders,75143.14,Packing,Orid Polish
2025-02-06,Balaji & Co,32661.78,Packing,Orid Polish
2024-11-20,Balaji & Co,34383.88,Transport,Toor Dust
2025-03-29,Sri Traders,27440.6,Packing,Orid Polish
2025-01-02,Balaji & Co,10690.61,Transport,Orid Dhall
2024-04-12,Amman Agencies,27672.37,Packing,Moong Dust
2024-04-11,Amman Agencies,23483.02,Packing,Moong Dust
2024-07-07,Balaji & Co,56395.52,Salary,Orid Dust
2025-02-05,Ganesh Suppliers,38254.51,Packing,Toor Dhall
2024-07-23,Amman Agencies,56641.16,Packing,Orid Polish
2024-09-05,Ganesh Suppliers,71724.56,Office Supplies,Orid Dust
2025-03-30,Amman Agencies,26707.95,Packing,Orid Polish
2024-11-06,Sri Traders,35123.47,Packing,Toor Dhall
2024-06-07,Sri Traders,53080.92,Packing,Orid Dust
2024-05-27,Balaji & Co,50422.68,Packing,Orid Dust
2024-06-30,Sri Traders,41356.19,Transport,Moong Dhall
2024-10-07,Balaji & Co,50289.56,Transport,Toor Dhall
2024-06-08,Amman Agencies,77455.36,Office Supplies,Toor Dust
2024-07-31,Amman Agencies,79859.23,Salary,Toor Dhall
2024-05-23,Sri Traders,62853.3,Office Supplies,Toor Dhall
2024-04-28,Amman Agencies,45661.94,Packing,Orid Polish
2024-08-09,Ganesh Suppliers,48483.81,Packing,Moong Dhall
2025-02-03,Amman Agencies,37977.92,Transport,Toor Dhall
2025-03-05,Sri Traders,17735.14,Transport,Moong Dhall
2024-09-21,Balaji & Co,73637.21,Transport,Orid Dhall
2024-04-29,Amman Agencies,39962.07,Transport,Orid Dust
2024-08-30,Vasanth Stores,44163.95,Maintenance,Moong Dhall
2024-04-30,Amman Agencies,44245.61,Transport,Toor Dust
2024-08-28,Balaji & Co,53733.92,Packing,Moong Dhall
2024-10-13,Vasanth Stores,41964.73,Office Supplies,Toor Dust
2024-07-08,Sri Traders,88799.37,Salary,Toor Dhall
2024-07-29,Amman Agencies,77813.93,Transport,Toor Dust
2024-08-20,Amman Agencies,91351.67,Transport,Orid Polish
2024-07-31,Balaji & Co,64722.78,Transport,Orid Polish
2024-05-24,Sri Traders,45225.58,Transport,Orid Dust
2025-01-23,Vasanth Stores,6923.24,Packing,Moong Dhall
2024-12-13,Vasanth Stores,18102.6,Packing,Toor Dust
2024-07-02,Amman Agencies,41233.71,Packing,Moong Dhall
2024-09-04,Ganesh Suppliers,77856.44,Transport,Orid Polish
2025-02-02,Sri Traders,34534.89,Transport,Toor Dust
2024-04-06,Sri Traders,42677.74,Transport,Orid Dust
2024-04-07,Ganesh Suppliers,22352.29,Transport,Moong Dust
2024-07-09,Balaji & Co,59428.92,Packing,Orid Dust
2024-09-05,Vasanth Stores,76202.85,Salary,Orid Polish
2024-08-22,Vasanth Stores,100000,Transport,Toor Dhall
2024-09-01,Sri Traders,73825.42,Office Supplies,Orid Dust
2024-09-05,Vasanth Stores,67411.06,Transport,Orid Dust
2024-04-25,Ganesh Suppliers,33995.31,Transport,Moong Dhall
2024-11-04,Amman Agencies,12552.93,Packing,Moong Dust
2024-10-14,Vasanth Stores,40876.76,Maintenance,Orid Polish
2024-08-13,Ganesh Suppliers,54302.26,Transport,Moong Dhall
2024-08-25,Sri Traders,92980.83,Packing,Orid Polish
2024-12-01,Ganesh Suppliers,19059.46,Packing,Toor Dhall
2025-02-11,Sri Traders,27712.6,Transport,Orid Dhall
2024-08-07,Vasanth Stores,99353.56,Packing,Toor Dust
2025-02-13,Amman Agencies,24631.15,Transport,Orid Dust
2024-12-11,Ganesh Suppliers,9408.92,Packing,Moong Dhall
2024-04-16,Balaji & Co,43798.94,Packing,Toor Dust
2024-06-14,Amman Agencies,52118.32,Office Supplies,Orid Polish
2024-07-13,Sri Traders,39465.76,Transport,Moong Dhall
2025-03-31,Amman Agencies,16862.38,Transport,Moong Dhall
2024-12-30,Vasanth Stores,16216.8,Maintenance,Orid Polish
2024-04-10,Ganesh Suppliers,41509.66,Packing,Orid Polish
2024-04-22,Sri Traders,60464.18,Packing,Toor Dhall
2024-10-19,Vasanth Stores,41294.03,Transport,Toor Dust
2024-10-30,Balaji & Co,41382.81,Transport,Toor Dust
2024-11-11,Sri Traders,19176.53,Packing,Orid Dust
2024-06-30,Sri Traders,78453.79,Office Supplies,Toor Dhall
2024-09-28,Sri Traders,88483.9,Transport,Orid Polish
2024-07-17,Vasanth Stores,90679.72,Transport,Toor Dhall
2024-07-02,Sri Traders,43662.63,Packing,Moong Dhall
2024-10-09,Amman Agencies,24873.55,Transport,Moong Dust
2024-04-09,Amman Agencies,44832.44,Office Supplies,Orid Dust
2024-09-09,Balaji & Co,94784.41,Packing,Toor Dhall
2024-09-01,Amman Agencies,82725.82,Packing,Toor Dust
2024-05-29,Amman Agencies,55205.97,Office Supplies,Orid Dust
2024-08-02,Vasanth Stores,46716.23,Salary,Moong Dust
2024-08-12,Sri Traders,77544.48,Salary,Orid Dust
2024-04-08,Sri Traders,65230.88,Maintenance,Toor Dust
2024-09-03,Balaji & Co,40967.04,Office Supplies,Moong Dust
2024-09-26,Amman Agencies,69149.81,Packing,Orid Dust
2024-06-20,Amman Agencies,35859.51,Salary,Moong Dust
2025-02-18,Sri Traders,27247.97,Packing,Toor Dust
2024-05-22,Amman Agencies,28316.75,Packing,Moong Dust
2024-11-04,Ganesh Suppliers,35434.04,Packing,Toor Dust
2024-05-11,Ganesh Suppliers,46645.73,Packing,Orid Dhall
2024-07-10,Ganesh Suppliers,74716.03,Maintenance,Toor Dhall
2024-08-20,Ganesh Suppliers,80125.38,Salary,Orid Dhall
2024-10-27,Ganesh Suppliers,49517.45,Transport,Toor Dust
2025-03-13,Amman Agencies,25692.97,Maintenance,Orid Polish
2025-01-15,Vasanth Stores,6748.39,Packing,Moong Dust
2024-10-05,Balaji & Co,32165.78,Maintenance,Orid Dust
2024-05-07,Vasanth Stores,60426.64,Packing,Toor Dust
2024-08-22,Vasanth Stores,81735.68,Transport,Orid Dhall
2024-04-11,Sri Traders,42636.67,Transport,Orid Polish
2024-08-08,Amman Agencies,82798.14,Packing,Orid Dust
2024-12-15,Vasanth Stores,8883.01,Packing,Moong Dust
2024-09-03,Amman Agencies,89715.91,Transport,Toor Dust
2024-04-05,Vasanth Stores,40369.92,Salary,Orid Dust
2025-02-26,Amman Agencies,31378.31,Transport,Orid Dhall
2024-09-09,Vasanth Stores,56878.28,Transport,Moong Dhall
2024-10-25,Balaji & Co,33974.13,Transport,Orid Dust
2025-01-12,Vasanth Stores,17032.55,Maintenance,Toor Dhall
2025-02-25,Vasanth Stores,37242.26,Packing,Toor Dust
2024-07-17,Amman Agencies,67156.49,Packing,Orid Dhall
2024-07-15,Balaji & Co,40841.34,Transport,Moong Dust
2024-06-30,Sri Traders,70021.37,Packing,Toor Dust
2024-07-23,Balaji & Co,63026.11,Office Supplies,Orid Dhall
2024-07-01,Ganesh Suppliers,37654.59,Transport,Moong Dhall
2025-03-18,Ganesh Suppliers,18864.36,Transport,Moong Dhall
2024-05-07,Amman Agencies,35090.11,Transport,Moong Dust
2024-12-20,Amman Agencies,16257.63,Transport,Toor Dust
2024-08-08,Ganesh Suppliers,61187.47,Transport,Moong Dust
2025-03-22,Vasanth Stores,25688.46,Packing,Orid Dust
2024-07-31,Ganesh Suppliers,40946.78,Packing,Moong Dhall
2024-09-21,Balaji & Co,85144.29,Packing,Orid Polish
2025-02-17,Amman Agencies,31073.44,Packing,Toor Dust
2024-08-13,Ganesh Suppliers,100000,Packing,Toor Dust
2024-11-06,Ganesh Suppliers,17899.68,Packing,Moong Dhall
2024-08-11,Ganesh Suppliers,58923.34,Office Supplies,Moong Dhall
2024-09-18,Sri Traders,71322.46,Packing,Orid Polish
2024-04-04,Balaji & Co,20931.88,Office Supplies,Moong Dust
2024-05-03,Vasanth Stores,42262.4,Transport,Orid Dust
2024-09-17,Balaji & Co,72005.9,Packing,Orid Dust
2024-04-10,Sri Traders,67442.84,Transport,Toor Dhall
2024-08-11,Vasanth Stores,86674.2,Salary,Orid Dhall
2025-02-27,Amman Agencies,25714.72,Transport,Orid Polish
2024-12-19,Amman Agencies,9111.52,Transport,Moong Dust
2024-09-01,Sri Traders,72812.24,Transport,Orid Dust
2024-05-15,Amman Agencies,56231.76,Packing,Orid Polish
2024-08-27,Amman Agencies,78124.09,Transport,Orid Dust
2024-08-12,Amman Agencies,100000,Transport,Toor Dhall
2024-11-15,Amman Agencies,12873.98,Maintenance,Moong Dust
2025-02-13,Amman Agencies,30130.51,Packing,Toor Dust
2024-04-16,Sri Traders,55205.77,Packing,Toor Dhall
2024-08-25,Ganesh Suppliers,83596.93,Packing,Orid Polish
2024-04-20,Vasanth Stores,44489.06,Transport,Orid Dhall
2024-09-23,Amman Agencies,68254.67,Office Supplies,Orid Polish
2024-08-23,Amman Agencies,99122.52,Transport,Orid Polish
2024-08-18,Sri Traders,89881.05,Office Supplies,Orid Dust
2024-11-07,Sri Traders,21127.14,Maintenance,Orid Dust
2024-08-21,Ganesh Suppliers,90486.53,Transport,Orid Polish
